customer_id	viewed_products	bought_products	put_in_cart_products	num_of_times_search_was_used	end	time_spent_in_minutes
13780	[40, 40, 40, 40]	[]	[40]	0	1723751310977	3.2979833333333333
12849	[]	[]	[]	0	1723750436298	0.165
2021	[]	[]	[40, 40, 40, 40, 40]	0	1723754600793	24.0767
22280	[2, 47, 47]	[]	[]	3	1723755631291	1.2975833333333333
21980	[15]	[]	[]	0	1723748176703	7.363433333333333
15357	[41]	[]	[]	1	1723754034804	0.10301666666666667
14140	[7, 7]	[]	[]	1	1723752716279	0.6886833333333333
4884	[15, 15, 19, 31, 21]	[]	[15]	0	1723754066546	43.832566666666665
9573	[]	[]	[21, 21]	0	1723756051584	0.10201666666666667
12924	[34, 24, 34, 34, 21, 21, 22, 21, 23, 23, 23, 17]	[]	[34, 23]	0	1723753273196	30.738933333333332
15073	[4, 4]	[]	[]	0	1723753291220	19.611716666666666
5492	[34]	[]	[]	0	1723751699567	10.126316666666666
14980	[4, 4, 24, 24, 24, 24, 24, 24, 24, 24, 13, 24, 43, 4, 4]	[]	[4, 24, 24, 4]	0	1723756117689	24.5598
7244	[47]	[]	[]	0	1723751644480	29.715
7344	[]	[]	[]	0	1723749344121	0.8748833333333333
24731	[23]	[]	[]	0	1723756409465	0.81395
15667	[]	[4, 51, 34, 7, 18]	[23, 23, 23, 23, 23, 23]	0	1723754098930	3.9552
23572	[54, 54, 54]	[]	[]	0	1723757337887	6.220983333333334
21086	[21]	[]	[]	0	1723747785737	0.43066666666666664
18880	[34, 6, 26, 15, 15, 51, 7, 6, 24, 26, 15]	[]	[34, 26, 15, 51, 51]	0	1723755953405	16.443
19323	[29]	[]	[]	0	1723751009036	0.0549
21178	[2, 35]	[]	[]	0	1723755998886	8.31565
14431	[24, 6, 44]	[]	[]	0	1723749391142	2.494066666666667
24600	[4, 4]	[]	[]	0	1723748666581	0.5477
1454	[]	[]	[]	0	1723748697564	1.2874166666666667
7690	[7]	[]	[]	0	1723754177431	0.28036666666666665
2586	[18, 18]	[]	[]	0	1723757996435	6.145783333333333
12788	[6, 26]	[]	[]	2	1723757210783	0.61815
15871	[34, 34, 4, 41]	[]	[]	0	1723756613940	35.29533333333333
19375	[]	[4, 28, 24, 33, 26, 19]	[4, 4, 4, 4, 4, 4]	0	1723755390875	1.7056
20660	[21, 7]	[]	[]	0	1723753981551	0.8514333333333334
23576	[41, 8, 41]	[]	[41, 8]	1	1723754681574	2.3205
5060	[2]	[2, 45]	[2]	2	1723757216854	21.121066666666668
19546	[]	[]	[]	0	1723757093555	0.11383333333333333
13034	[]	[]	[]	0	1723755983100	0.04831666666666667
15523	[]	[]	[]	0	1723758744845	0.10605
15390	[]	[]	[]	0	1723759488471	0.14495
24361	[]	[]	[]	0	1723758709395	0.09166666666666666
20908	[]	[]	[]	0	1723758985068	0.17843333333333333
12525	[]	[]	[]	0	1723755134460	0.07368333333333334
13502	[]	[]	[]	0	1723757706450	0.29531666666666667
4433	[]	[]	[]	0	1723755665757	0.0775
17650	[]	[]	[]	0	1723757541614	0.0986
3692	[]	[]	[]	0	1723756780133	0.13963333333333333
19035	[]	[]	[]	0	1723758654142	0.04181666666666667
16291	[7, 21]	[]	[24]	0	1723757916402	2.6675333333333335
23465	[15]	[]	[]	0	1723750813489	0.0793
12932	[21]	[]	[]	2	1723750448072	1.1239666666666666
4940	[47]	[]	[21, 21, 21]	0	1723758597239	0.28463333333333335
21425	[15, 20, 15, 20, 15, 10, 10, 5, 26, 20, 5]	[]	[15, 26]	0	1723754650745	7.417216666666667
17422	[]	[]	[]	0	1723751109360	0.7236333333333334
22923	[24]	[]	[]	0	1723751265637	0.37698333333333334
22310	[]	[]	[]	0	1723752392702	0.5064166666666666
17376	[]	[15, 45]	[24]	0	1723756157940	7.1939
19875	[19, 15]	[]	[19]	0	1723759096663	0.09726666666666667
4406	[50]	[]	[15, 15, 15]	0	1723757230837	4.797366666666667
20993	[23, 17]	[]	[50, 50, 50, 50, 50]	0	1723752537268	1.9099833333333334
14772	[]	[]	[]	2	1723753925844	8.71075
19982	[15, 10, 10, 21, 34, 24, 34, 21]	[]	[17, 10, 34, 24, 34, 21, 21]	3	1723757972764	27.588216666666668
6876	[31, 21, 40]	[40, 21]	[40, 40, 40]	3	1723756878720	8.2044
9464	[15, 15]	[]	[21]	0	1723758385949	1.2643333333333333
1997	[54, 4, 4]	[]	[54, 54, 54, 4]	11	1723758735175	8.855933333333333
19589	[]	[]	[]	3	1723754412064	10.976083333333333
10654	[26, 26]	[]	[]	0	1723752261574	4.082933333333333
11670	[]	[]	[]	1	1723752885316	5.895116666666667
21695	[26]	[]	[]	0	1723753012799	2.5864166666666666
7486	[]	[]	[26]	0	1723757919394	6.454633333333334
11863	[19, 43]	[]	[19, 19]	0	1723755988041	0.98775
23082	[15, 40]	[]	[15]	0	1723751841616	5.197266666666667
18307	[2, 2]	[]	[]	0	1723756375805	3.2937666666666665
20237	[2, 34]	[34, 42, 10, 4, 21, 45]	[2, 34]	0	1723751065221	16.047816666666666
23083	[29, 35, 2, 17, 8, 4, 18]	[8, 2, 45]	[2, 17, 4]	0	1723757023444	17.565833333333334
1201	[15, 15, 4, 23, 24, 26]	[]	[45, 45, 45, 15, 15, 4]	0	1723756917272	21.271733333333334
23866	[47, 26, 2, 17]	[]	[2]	0	1723760812009	9.172816666666666
24490	[]	[]	[]	0	1723760560913	0.21638333333333334
15906	[48, 20, 10, 20, 51, 15, 54, 10]	[]	[]	0	1723754708749	2.7302833333333334
23268	[19, 4, 4, 23, 23, 29, 2, 26, 43, 24, 24, 24, 43, 43, 34]	[]	[4, 4, 23, 29, 2, 2, 2, 2, 2, 2, 2, 2, 26, 24, 24, 43]	0	1723757428820	30.526166666666665
13693	[47]	[]	[]	0	1723758522058	1.2367166666666667
17962	[7, 26, 35, 23, 24, 4]	[]	[7, 7, 7, 23, 24, 4]	0	1723755022653	15.919116666666667
4884	[13, 43, 43, 23, 19, 19, 17]	[]	[34, 34, 17]	1	1723758699952	16.3886
2232	[15, 15, 15, 15, 15, 41]	[]	[]	0	1723760603381	5.630483333333333
10699	[31, 50]	[]	[]	0	1723754616063	3.7641
8050	[46]	[46, 45]	[46]	0	1723755681347	2.0406333333333335
8467	[15]	[]	[45, 45, 45, 45, 45, 45, 15, 15, 15]	0	1723758602131	8.3038
12371	[15, 15]	[]	[]	0	1723754750703	2.8025333333333333
7755	[20, 15, 9, 9, 26, 26]	[]	[]	1	1723752240384	14.865483333333334
22864	[54, 18, 35]	[35, 54, 45]	[18]	0	1723755486666	2.922833333333333
11130	[50, 15]	[]	[50, 50]	1	1723758041811	0.6538333333333334
7344	[]	[]	[]	1	1723753887689	0.44976666666666665
23157	[2, 2]	[]	[16, 16, 16, 16, 16, 16, 2]	0	1723756598617	6.209966666666666
10710	[34]	[]	[2, 2, 2]	0	1723756394718	15.178533333333334
20798	[15, 15, 15]	[]	[]	0	1723753731738	25.421216666666666
439	[18, 44]	[]	[]	0	1723760929465	0.9584
18531	[4]	[]	[]	0	1723759222465	0.7351833333333333
15200	[10, 20, 10, 26, 31, 55, 3, 23, 43, 23, 41, 23]	[]	[15, 43, 41, 23]	0	1723759264477	14.345633333333334
22872	[35, 22, 22]	[]	[]	0	1723758614575	1.4993
24411	[3]	[]	[]	0	1723760328976	0.5333333333333333
21973	[]	[]	[]	0	1723757514076	0.5117666666666667
1592	[47, 47]	[]	[]	0	1723754958814	0.8819166666666667
1293	[24]	[]	[47, 47]	1	1723754028840	19.612766666666666
14978	[15, 15, 44, 1]	[]	[]	0	1723756751016	10.369383333333333
16580	[4, 6, 6, 6]	[6, 47, 23, 46, 4, 2]	[1, 4, 4, 4, 4, 6]	0	1723758528250	10.151133333333334
8575	[15, 40]	[]	[]	2	1723753927200	10.565666666666667
19605	[15]	[]	[]	0	1723754749493	0.21298333333333333
696	[18, 2, 22, 22]	[]	[]	0	1723753666535	52.931
19323	[21, 21]	[]	[]	0	1723756203811	5.683316666666666
9813	[15]	[]	[15, 15]	0	1723756691473	1.299
4929	[41, 32, 4]	[21, 24]	[32]	0	1723760374825	4.32395
10262	[47]	[]	[]	0	1723755798987	1.35755
6253	[15]	[]	[]	0	1723753937813	0.5285833333333333
4608	[15, 48]	[]	[]	0	1723763153188	1.0616333333333334
1573	[23, 23, 23, 23]	[]	[]	0	1723755713102	3.7626333333333335
22543	[15, 15]	[]	[15, 15, 15, 15, 15, 15, 15, 15, 15]	0	1723761171777	1.8224666666666667
6345	[2, 2, 41, 41, 43, 34, 26, 47, 47, 41, 24, 24, 15, 51, 4, 10, 4, 34, 24, 24, 50, 6, 26, 26, 2]	[26, 4, 47, 45]	[43, 34, 47, 24, 50, 50]	0	1723762656102	44.475566666666666
6223	[32, 24, 43, 43, 34, 34]	[]	[32, 24, 43, 43, 43, 43, 43, 34]	0	1723760391441	23.058483333333335
8117	[41, 8]	[]	[34, 34, 34]	1	1723756722561	0.9109166666666667
7463	[2]	[]	[8]	0	1723758641557	0.9658166666666667
4101	[23]	[]	[]	0	1723756640306	0.5360833333333334
3299	[]	[]	[]	0	1723759021061	0.94995
12847	[4, 4]	[]	[]	0	1723755228173	0.5527
22273	[18, 18, 24, 34, 26, 24]	[34, 15, 45]	[18, 18, 34]	1	1723757486151	10.7945
20948	[54, 47, 15, 47, 19, 19, 43, 6, 47, 43, 24]	[]	[47, 43, 43, 43]	3	1723763879107	32.77453333333333
18096	[41, 41, 4]	[4, 41]	[41, 41, 41, 41]	0	1723757591502	7.42775
11179	[47, 47]	[]	[]	0	1723760148518	2.3526
21946	[18]	[]	[]	0	1723762856222	0.6943166666666667
3485	[]	[]	[18]	0	1723761407446	4.5796
3276	[21]	[]	[]	2	1723760330528	0.7545
9456	[34, 34]	[]	[]	0	1723759398749	0.9711166666666666
24061	[24]	[]	[]	0	1723760316341	0.8190833333333334
2132	[21, 21, 21]	[]	[]	0	1723764470677	9.80935
18859	[21]	[]	[]	0	1723762569823	0.3827833333333333
13429	[41, 41, 2, 2, 2, 41]	[]	[2, 2]	0	1723758678388	13.555083333333334
23032	[15]	[]	[]	0	1723755116197	0.40481666666666666
6413	[]	[]	[]	2	1723762260533	0.47023333333333334
10031	[23, 18]	[]	[]	0	1723758035818	1.7886833333333334
16056	[24, 24]	[]	[]	0	1723756715550	22.94725
6071	[41, 41, 41, 4, 41]	[]	[4, 41]	1	1723758759728	6.133883333333333
13229	[24, 47, 24, 21, 47]	[]	[47]	0	1723758252312	4.0094666666666665
3980	[15, 15, 48, 48, 10, 15, 3, 1]	[]	[]	0	1723761408001	9.233183333333333
7733	[43, 43]	[]	[]	1	1723761990089	6.751
973	[29]	[]	[]	1	1723762274628	0.8839
15409	[46, 6, 6, 47, 7, 7, 47, 26, 47, 47, 7]	[7, 46]	[29, 29]	1	1723757981778	17.8618
19805	[2, 2]	[]	[]	0	1723761906543	1.0892
19875	[15, 15]	[]	[15]	0	1723764488299	20.476783333333334
7453	[18, 18]	[]	[]	0	1723762490986	27.3486
9800	[2, 47, 2, 2, 41, 47]	[]	[2, 41]	0	1723761909353	6.662166666666667
8461	[41, 26, 10]	[]	[26]	0	1723758070302	2.9469833333333333
15798	[21]	[]	[]	0	1723763646620	0.10293333333333334
20616	[54, 54, 15]	[]	[]	0	1723762682161	1.37795
9999	[2, 18, 43, 7, 24, 24]	[]	[18, 43, 7]	0	1723759083805	16.858266666666665
21374	[]	[]	[24]	0	1723758879242	0.034333333333333334
9884	[41, 24, 24, 24, 24, 24, 24]	[]	[24, 24]	0	1723764931049	13.8162
7053	[17, 46]	[]	[]	0	1723756436771	1.118
22119	[2]	[]	[]	0	1723764919361	3.9846166666666667
9074	[54, 54, 54]	[54, 45]	[]	0	1723764540851	4.224866666666666
15454	[15, 15]	[]	[15, 15, 15, 15, 15]	0	1723759400469	1.1600833333333334
10465	[41, 24, 24, 24, 24, 47]	[]	[24]	0	1723764953715	5.379683333333333
12115	[24]	[]	[]	0	1723758951377	0.5836333333333333
23056	[34, 23, 4]	[]	[34, 4, 4]	0	1723762746732	4.305033333333333
14494	[34]	[]	[]	0	1723761811965	6.3766
22834	[26, 21]	[]	[26]	1	1723764411314	0.9858666666666667
12876	[10]	[]	[]	0	1723762809867	1.4095333333333333
18107	[23]	[]	[]	0	1723758440250	0.15906666666666666
21136	[]	[]	[]	0	1723762128619	0.34176666666666666
373	[18, 23, 24, 24, 24, 24, 24, 29, 26, 43, 25, 15, 24, 4, 23, 4]	[]	[18, 23, 24, 24, 43, 43, 23]	0	1723762526452	26.24445
18319	[18, 18]	[]	[18]	0	1723761302162	5.793866666666666
12835	[43, 41, 41]	[]	[43, 43, 41, 41, 41]	0	1723761319832	18.39375
18421	[29, 29]	[]	[]	0	1723765212747	6.81545
23145	[7, 34, 4, 32, 21, 19]	[19, 21, 32, 4, 34, 7, 45]	[7, 34, 4, 21, 19, 19]	0	1723759345153	13.43735
14421	[4, 21, 34, 34]	[]	[]	0	1723766046535	2.0324333333333335
1818	[15]	[]	[]	0	1723757981312	0.05975
19610	[24, 24, 6, 7, 7, 24, 24, 24, 24, 24, 24, 6, 6, 4]	[]	[15, 7, 6]	0	1723766752144	12.5493
1772	[47, 2, 24, 26, 26]	[]	[26]	0	1723766800796	7.32895
18935	[34]	[]	[]	0	1723759844256	0.05371666666666667
16068	[47]	[]	[]	0	1723763642165	0.34365
14730	[41]	[]	[41]	0	1723758142909	2.7099166666666665
20096	[29, 29]	[29, 45]	[]	1	1723759848730	5.017066666666667
23708	[32, 41, 32]	[]	[45, 32]	4	1723765407363	3.8534
17658	[2, 41, 41, 26, 26, 43, 24, 24]	[]	[41, 41, 26, 43, 24]	0	1723763480872	6.951966666666666
13289	[]	[]	[24]	0	1723760570320	1.00415
2688	[15, 6]	[]	[]	1	1723759683444	1.5657333333333334
14095	[24, 24]	[]	[]	0	1723763997088	0.8336166666666667
13086	[35]	[]	[35, 35, 35, 35]	0	1723762802914	19.806066666666666
16325	[4, 4]	[]	[]	0	1723764771959	1.4031333333333333
20328	[]	[]	[]	0	1723768135479	5.276233333333334
7529	[15]	[]	[]	0	1723761982400	0.06493333333333333
1402	[15]	[]	[]	0	1723766842892	0.06458333333333334
21577	[7]	[]	[]	0	1723764218504	0.11413333333333334
18669	[47, 47]	[47]	[24, 47]	0	1723766114366	2.9634666666666667
2947	[]	[]	[47]	1	1723761232500	0.19671666666666668
15186	[31, 17, 18, 23, 23]	[]	[17, 17, 17, 17, 17, 17]	0	1723765747322	6.754783333333333
18319	[18, 18]	[]	[18]	0	1723763512514	2.8520666666666665
19323	[15, 7, 48]	[]	[]	1	1723762582239	35.91116666666667
10245	[4, 24, 4]	[24, 4, 4, 45]	[4, 24]	0	1723763591226	4.707933333333333
4596	[26, 7, 54, 54, 15, 54]	[]	[7, 7, 7, 7, 54]	2	1723759736512	9.619733333333333
23476	[4, 50, 4, 4, 24, 16, 4]	[]	[4, 4, 4, 4, 4, 4]	1	1723762813051	31.455133333333333
4393	[18]	[]	[]	0	1723767144625	0.7877
5330	[40]	[]	[]	1	1723762580174	1.1162166666666666
19576	[24, 24]	[]	[24]	0	1723767640433	13.152616666666667
18591	[2, 2]	[]	[2, 2, 2, 2, 2]	0	1723765830589	4.418683333333333
15804	[21, 21]	[]	[]	0	1723760058333	1.0540833333333333
10467	[47, 47]	[]	[47]	0	1723769201953	4.62835
8233	[]	[]	[]	0	1723768968299	35.063383333333334
9550	[24, 24, 24]	[]	[24]	0	1723762057848	2.5689333333333333
3867	[24]	[]	[]	0	1723764692392	23.5786
18493	[]	[]	[24, 24, 24, 24, 24, 24]	0	1723768761214	0.7819166666666667
7989	[24, 24, 24, 24]	[]	[]	0	1723760771286	2.6428
6917	[9, 47, 26]	[]	[54]	1	1723769234709	1.9599666666666666
20242	[44, 44]	[]	[44]	0	1723769807284	0.9497
10631	[41, 4, 47, 47, 47, 26, 26, 41, 4, 15]	[]	[]	0	1723767018880	3.498483333333333
6469	[21]	[]	[]	0	1723769577501	0.35268333333333335
21098	[2, 41]	[]	[]	0	1723770397528	0.24448333333333333
4685	[24]	[]	[]	0	1723761731619	0.678
8632	[47, 47, 47, 7, 2, 13, 13]	[13, 7, 9, 47, 45]	[47, 7, 7, 7, 13, 13]	0	1723764977193	23.74185
19430	[15]	[]	[]	0	1723762174225	0.21318333333333334
21269	[]	[]	[15]	1	1723763480928	0.51235
14362	[]	[]	[24, 24, 24, 24]	2	1723767580951	0.4364
24061	[41, 24]	[]	[]	0	1723767725801	0.39866666666666667
14645	[20, 20, 20, 10, 20, 20, 20, 20, 6, 6, 26]	[26, 10, 20]	[20, 20, 20, 26]	0	1723771884638	13.3252
16069	[41]	[]	[41]	0	1723767273975	0.3938833333333333
6559	[]	[]	[47]	0	1723770882595	0.2807
2421	[41]	[]	[]	0	1723770375295	0.20903333333333332
15974	[4, 6]	[]	[4]	0	1723768687820	1.9066
19984	[50]	[]	[45, 45, 45, 45]	0	1723769189739	0.1175
15762	[]	[15, 34, 18]	[34, 34, 34, 34]	0	1723766361765	30.02145
1129	[18, 15, 47, 47]	[47, 15, 18, 41]	[18, 18, 15, 47, 47]	0	1723770485450	14.951016666666666
23476	[4, 47]	[]	[4, 4, 4, 4, 4]	0	1723767079454	0.24591666666666667
17062	[6, 24]	[55, 4, 34, 6, 45]	[6, 6, 6, 24]	0	1723771258329	7.6141
11802	[15]	[]	[15, 15]	0	1723772341985	0.2873
13681	[4, 24, 24, 34]	[]	[]	0	1723763900148	2.65155
18375	[]	[]	[]	1	1723765309595	19.999366666666667
715	[]	[]	[41, 41, 41, 41]	0	1723771890873	0.7707166666666667
10640	[31]	[]	[]	0	1723773400260	1.1321
22010	[8, 24, 24]	[]	[]	4	1723768934364	3.3592833333333334
19909	[20, 7, 4]	[]	[4, 4, 4, 4, 4, 4, 4]	0	1723769524431	1.971
18451	[23]	[24, 23, 18, 34, 34]	[10, 10, 10, 10, 10, 10, 10]	1	1723773954618	9.78105
355	[43]	[]	[43, 43]	0	1723769914214	2.0755666666666666
11984	[34]	[]	[]	0	1723774279300	1.1271833333333334
11641	[15]	[]	[]	0	1723776542103	3.0395666666666665
5933	[15, 9]	[]	[]	0	1723768233085	0.29756666666666665
22768	[2, 17, 34, 2, 4, 44, 24, 19, 34, 32, 43, 10, 34, 26, 6, 42, 26, 24, 24, 26, 4]	[26, 34, 10, 4, 45]	[2, 44, 34, 26, 6]	2	1723774284103	21.256766666666667
11250	[7]	[]	[]	0	1723770423809	3.4691666666666667
4960	[]	[]	[]	0	1723770909303	0.48283333333333334
12021	[41, 41, 2, 2]	[2]	[41, 41]	1	1723769367950	13.963483333333333
17203	[40, 31]	[]	[]	0	1723774627090	0.10215
19916	[47, 2]	[]	[2]	0	1723777262134	0.6739333333333334
13042	[18, 23, 23, 23, 15, 24, 24, 24, 6, 6, 34, 34, 34, 34, 21]	[]	[23, 23, 6, 34]	0	1723774046711	25.324733333333334
15593	[24, 32]	[]	[]	0	1723771644225	9.40605
9906	[35]	[]	[35]	0	1723778465196	1.7744833333333334
13296	[47, 24]	[]	[47, 47, 24, 24, 24]	0	1723780226116	4.732433333333334
2979	[35]	[]	[]	0	1723777813998	2.2193833333333335
10205	[43, 43, 43, 43, 32, 32, 41, 32, 41, 43, 43, 24, 43, 28, 28, 24, 24, 24, 32, 41, 24, 43, 34, 41, 18, 18, 23, 23, 23]	[]	[35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 32, 32, 32, 32, 32, 32, 43, 43, 24, 24, 24, 43, 41, 41, 41, 41, 41, 41, 18]	0	1723776023286	54.1734
13353	[41, 41]	[]	[]	0	1723779347362	0.6577666666666667
4673	[34, 10, 4, 4, 47, 21, 2, 26, 21, 13]	[4, 26, 21, 34, 45]	[41, 41, 41, 41, 41, 21, 21, 21]	2	1723776327483	12.15315
10893	[1]	[]	[]	0	1723780897132	0.093
19597	[20, 16]	[]	[]	0	1723783506860	3.1977
17653	[41, 22]	[]	[41, 41]	0	1723783877115	4.651583333333333
8591	[20, 51, 47, 26, 18, 24, 6]	[]	[]	0	1723783889342	9.022583333333333
341	[51]	[]	[]	0	1723784899943	0.30285
6018	[2, 2]	[]	[]	0	1723778814850	22.09275
14689	[4, 43, 15]	[]	[]	0	1723784524663	2.7202
14155	[]	[]	[34]	0	1723787437298	1.4619333333333333
19756	[31]	[]	[]	0	1723788292239	3.1609
9927	[]	[]	[]	0	1723788099394	1.3918833333333334
12988	[6, 26, 7, 7]	[7, 47]	[6, 6]	0	1723784278724	4.347883333333334
2287	[19]	[]	[]	0	1723788906024	0.38848333333333335
10633	[28]	[]	[]	0	1723791316942	2.256266666666667
8516	[24, 26, 7, 24, 24]	[]	[26, 24]	0	1723784592145	6.055516666666667
1016	[4, 4, 4, 34, 4, 4, 21, 21, 3, 3, 3, 3, 4, 24]	[3, 3, 21, 4, 34, 45]	[4, 21, 21, 3, 3, 4]	0	1723790754417	35.81406666666667
5736	[47, 47]	[]	[]	0	1723791794708	0.43595
990	[47]	[]	[47]	0	1723797434477	0.86385
10245	[]	[]	[]	0	1723792665590	12.74105
1262	[]	[]	[]	0	1723794830399	2.3771166666666668
20797	[4]	[4, 54, 45]	[7, 4]	0	1723792659111	4.383466666666667
5031	[4]	[]	[]	0	1723795368995	2.63745
12492	[41, 41]	[]	[]	0	1723797224407	8.02895
6469	[21, 21, 21]	[]	[]	0	1723798200918	0.40823333333333334
19009	[]	[]	[]	0	1723791647599	0.8734166666666666
22719	[18, 18]	[]	[]	0	1723795099403	1.5486833333333334
13671	[24, 24]	[]	[]	0	1723796622969	2.44965
17233	[]	[]	[]	0	1723791099202	0.7639166666666667
16753	[47]	[]	[47, 47]	0	1723798269211	0.3586
1449	[48, 33]	[]	[47, 47, 47, 33]	0	1723791521707	5.84465
18270	[15, 10, 9, 10, 15, 51]	[]	[33, 33, 33]	0	1723799422338	19.1347
4910	[]	[]	[]	0	1723792440762	0.6832166666666667
14135	[2]	[]	[]	0	1723795140971	0.82225
14520	[15, 15]	[]	[]	0	1723799508902	2.7597666666666667
996	[47]	[]	[47]	0	1723792397548	1.1989
16084	[26, 26]	[]	[26, 26]	0	1723798251965	0.15795
19160	[47]	[]	[]	0	1723800548806	0.2198
18793	[2]	[]	[]	0	1723795227996	1.4378666666666666
8117	[6, 26, 33]	[]	[2, 2, 2, 26]	1	1723794569276	5.32515
23635	[16, 21, 21]	[]	[]	0	1723793138050	2.7563
6040	[4]	[]	[]	1	1723794538688	0.6166833333333334
4151	[50]	[]	[]	3	1723792661414	2.1270166666666666
3247	[6, 6, 6, 6, 6]	[]	[6, 6]	0	1723802001543	4.682916666666666
16498	[54, 54]	[]	[]	0	1723798298578	0.44583333333333336
1428	[2, 2]	[]	[54, 54, 54, 54, 54]	0	1723799891759	9.513883333333334
16	[26, 26, 25]	[]	[26, 26, 26]	0	1723800157049	29.58795
21891	[41, 41]	[]	[]	0	1723799375701	1.69185
23989	[17, 17, 17, 17]	[]	[]	0	1723795639524	33.834516666666666
8647	[26, 26]	[]	[]	0	1723795045660	4.2391
839	[4, 4, 2, 47, 8, 4, 41]	[]	[4, 2, 8, 8, 4]	0	1723795521013	8.2677
4687	[51]	[]	[]	0	1723793867096	1.4518166666666668
23462	[2, 2, 24, 24]	[]	[24]	0	1723802362452	8.125333333333334
19350	[50, 16, 15, 10, 10]	[]	[]	3	1723796355160	3.7613333333333334
3080	[15]	[]	[]	1	1723801783045	0.1344
1060	[24, 32]	[]	[13, 13]	0	1723802819479	13.16085
197	[35]	[]	[]	0	1723796287678	0.3038
15891	[]	[]	[]	2	1723800081158	0.7701333333333333
4606	[47, 26, 47, 7]	[]	[]	1	1723802863213	1.4663833333333334
13305	[29, 29, 29, 35]	[]	[7, 7]	2	1723803558116	2.149766666666667
7751	[18]	[]	[]	0	1723800010708	0.4517333333333333
3199	[]	[]	[]	0	1723794339698	0.44
3337	[24, 18, 43, 43]	[]	[]	0	1723796121238	5.8514
18503	[41, 41]	[]	[41]	0	1723803679486	0.5320333333333334
21973	[]	[]	[]	1	1723799559088	2.040783333333333
20514	[18, 21, 21, 4]	[]	[]	0	1723799483563	5.237166666666667
15811	[47, 47, 47, 47, 47, 26, 8, 26, 26, 18, 23, 18, 24, 24, 24, 34, 34, 34, 4, 24, 24, 34, 34, 4]	[]	[4, 4, 4, 26, 24, 4, 24, 34]	0	1723798196519	23.598683333333334
14520	[15, 11, 15, 15, 15, 21, 2]	[]	[15, 15, 15, 15]	0	1723803988156	43.844633333333334
18140	[10, 21]	[]	[]	0	1723798647472	0.15895
8564	[18, 18, 18, 18, 18, 18, 18, 18, 18, 18]	[18]	[18, 18]	1	1723800430931	64.1042
7537	[49]	[]	[]	0	1723800046529	4.236366666666667
11209	[54, 54, 2, 40, 4, 4]	[4, 54, 54]	[54, 54]	0	1723798853658	14.198466666666667
12373	[26, 41, 15]	[]	[13, 41, 41]	0	1723802726250	12.740916666666667
3247	[6, 4]	[6]	[6]	0	1723805364797	5.022916666666666
22366	[24, 34, 24, 34, 34]	[]	[6, 6]	0	1723802044210	17.7711
3790	[15, 20]	[]	[15]	0	1723798043848	1.14925
13447	[34, 7, 7]	[]	[7]	1	1723796690877	1.2599166666666666
3536	[]	[]	[]	1	1723805586028	0.1731
14342	[]	[]	[]	1	1723804669993	3.752283333333333
6945	[41, 41]	[]	[41]	0	1723800620948	26.88993333333333
20284	[22, 22, 22]	[]	[22]	0	1723804867617	2.172433333333333
10788	[]	[]	[]	0	1723801813435	1.0771166666666667
18861	[47, 24, 24, 24, 24, 32]	[32, 47, 24, 26, 45]	[22, 22, 47, 32, 32]	0	1723797886310	7.5222
5524	[50]	[]	[]	0	1723797782297	28.376716666666667
2203	[47, 49]	[]	[]	0	1723800279017	2.1574666666666666
20481	[]	[]	[49, 49, 49, 49]	0	1723806009282	0.9247666666666666
22166	[41, 41, 41]	[]	[]	0	1723803970307	2.912733333333333
19441	[20]	[]	[]	0	1723804329093	0.5827166666666667
4678	[15]	[]	[]	0	1723801955821	0.8764666666666666
1992	[24]	[]	[47, 47, 47, 47, 47, 47, 47, 47, 47, 24]	0	1723804628433	0.7168666666666667
24814	[]	[]	[]	0	1723803598624	0.04105
21345	[]	[]	[24, 24, 24, 24, 24, 24, 24, 24]	0	1723803555357	0.09735
1884	[6, 6, 47, 47, 47, 7, 47, 47, 42, 7, 15, 15, 4, 42]	[]	[24, 6, 47, 42, 7, 7]	0	1723798422581	27.42465
17085	[26]	[]	[42, 42]	0	1723805924144	1.2305166666666667
11209	[24, 24, 24, 24, 4]	[]	[]	0	1723801056342	3.3404
13131	[]	[]	[]	0	1723798741804	1.3814833333333334
15194	[15, 15, 10]	[]	[]	0	1723798225393	1.8942833333333333
18223	[31]	[]	[41]	1	1723804392308	0.49946666666666667
24184	[4, 21]	[]	[4]	0	1723802465907	2.6636
15881	[]	[]	[]	0	1723807468481	7.5156833333333335
5827	[2, 2]	[]	[]	0	1723806164977	8.0212
15963	[51]	[]	[2, 2]	0	1723801327638	0.2314
990	[47]	[47, 45]	[47, 47]	0	1723807556624	1.82325
23082	[]	[]	[45]	0	1723799507166	2.7750166666666667
19900	[15, 15, 47, 41, 18, 23]	[]	[15, 15, 15, 23]	1	1723806317728	7.7058333333333335
6570	[2]	[]	[23, 23, 23]	0	1723807774301	0.16716666666666666
17013	[15, 9]	[]	[]	0	1723801277784	10.594433333333333
15811	[26, 24, 24, 24, 24, 6, 6, 26, 6, 6, 41, 47]	[]	[9, 9, 9, 9, 9, 9]	0	1723802599378	31.016916666666667
17465	[]	[]	[19]	0	1723804585460	0.5565
23370	[2]	[]	[19, 19, 19, 19, 19]	0	1723808497970	0.1628
10244	[]	[]	[]	0	1723800315661	5.201333333333333
